# Measured transfer FRF for the exponentially tapered rod - accelerance in m/(s^2 N)
# frequency(Hz) real(accelerance) imag(accelerance)
3.85630e+03 1.95791e+01 -3.81324e+00
3.85700e+03 2.02699e+01 -3.21319e+00
3.85780e+03 1.95722e+01 -3.69007e+00
3.85860e+03 1.99463e+01 -3.88981e+00
3.85940e+03 1.97497e+01 -3.55459e+00
3.86020e+03 1.98444e+01 -3.62065e+00
3.86090e+03 2.00735e+01 -3.87463e+00
3.86170e+03 2.00745e+01 -3.92683e+00
3.86250e+03 2.01143e+01 -3.73959e+00
3.86330e+03 2.02650e+01 -3.64954e+00
3.86410e+03 2.04496e+01 -3.93613e+00
3.86480e+03 2.07031e+01 -3.80047e+00
3.86560e+03 2.05736e+01 -4.04235e+00
3.86640e+03 2.06959e+01 -4.16063e+00
3.86720e+03 2.05429e+01 -3.97007e+00
3.86800e+03 2.09564e+01 -4.08603e+00
3.86880e+03 2.12009e+01 -4.15907e+00
3.86950e+03 2.09856e+01 -4.12938e+00
3.87030e+03 2.12887e+01 -4.58567e+00
3.87110e+03 2.12653e+01 -4.46502e+00
3.87190e+03 2.13122e+01 -4.33213e+00
3.87270e+03 2.14814e+01 -4.32244e+00
3.87340e+03 2.16744e+01 -4.29085e+00
3.87420e+03 2.18587e+01 -4.33290e+00
3.87500e+03 2.19282e+01 -4.71340e+00
3.87580e+03 2.18070e+01 -4.49261e+00
3.87660e+03 2.23063e+01 -4.60643e+00
3.87730e+03 2.24723e+01 -4.74138e+00
3.87810e+03 2.23072e+01 -4.84826e+00
3.87890e+03 2.25988e+01 -4.85301e+00
3.87970e+03 2.29301e+01 -4.99580e+00
3.88050e+03 2.29272e+01 -4.73505e+00
3.88130e+03 2.26735e+01 -4.96602e+00
3.88200e+03 2.29116e+01 -5.02865e+00
3.88280e+03 2.32483e+01 -4.91910e+00
3.88360e+03 2.32322e+01 -5.16748e+00
3.88440e+03 2.34511e+01 -5.62796e+00
3.88520e+03 2.35954e+01 -5.29842e+00
3.88590e+03 2.42879e+01 -5.83505e+00
3.88670e+03 2.36629e+01 -5.56273e+00
3.88750e+03 2.38953e+01 -5.83343e+00
3.88830e+03 2.41783e+01 -5.72130e+00
3.88910e+03 2.46987e+01 -5.23772e+00
3.88980e+03 2.42758e+01 -5.39916e+00
3.89060e+03 2.47867e+01 -5.89040e+00
3.89140e+03 2.46389e+01 -5.68381e+00
3.89220e+03 2.51761e+01 -5.78414e+00
3.89300e+03 2.47892e+01 -6.08881e+00
3.89380e+03 2.48996e+01 -6.41213e+00
3.89450e+03 2.55055e+01 -6.49320e+00
3.89530e+03 2.55837e+01 -6.38728e+00
3.89610e+03 2.59628e+01 -6.84125e+00
3.89690e+03 2.60567e+01 -5.91228e+00
3.89770e+03 2.57452e+01 -6.70515e+00
3.89840e+03 2.58871e+01 -6.66354e+00
3.89920e+03 2.64748e+01 -7.07163e+00
3.90000e+03 2.63911e+01 -6.98565e+00
3.90080e+03 2.66452e+01 -7.28431e+00
3.90160e+03 2.72707e+01 -6.52748e+00
3.90230e+03 2.70887e+01 -7.22243e+00
3.90310e+03 2.67305e+01 -7.27203e+00
3.90390e+03 2.68779e+01 -7.18231e+00
3.90470e+03 2.73572e+01 -6.99361e+00
3.90550e+03 2.71460e+01 -8.06265e+00
3.90630e+03 2.74196e+01 -7.42817e+00
3.90700e+03 2.82085e+01 -7.93012e+00
3.90780e+03 2.80641e+01 -8.14435e+00
3.90860e+03 2.80496e+01 -7.95574e+00
3.90940e+03 2.80820e+01 -8.12564e+00
3.91020e+03 2.85910e+01 -8.31999e+00
3.91090e+03 2.84443e+01 -8.77127e+00
3.91170e+03 2.86419e+01 -8.68243e+00
3.91250e+03 2.90335e+01 -8.58083e+00
3.91330e+03 2.89316e+01 -8.95914e+00
3.91410e+03 3.05881e+01 -9.33539e+00
3.91480e+03 2.90708e+01 -9.13419e+00
3.91560e+03 2.93106e+01 -8.94439e+00
3.91640e+03 2.97628e+01 -9.20574e+00
3.91720e+03 3.00382e+01 -9.61647e+00
3.91800e+03 3.04008e+01 -9.12241e+00
3.91880e+03 3.03877e+01 -9.89117e+00
3.91950e+03 3.03548e+01 -1.01412e+01
3.92030e+03 3.06669e+01 -9.89570e+00
3.92110e+03 3.07132e+01 -1.02801e+01
3.92190e+03 3.14123e+01 -1.07720e+01
3.92270e+03 3.13441e+01 -1.10294e+01
3.92340e+03 3.19582e+01 -1.03518e+01
3.92420e+03 3.19836e+01 -1.16987e+01
3.92500e+03 3.17831e+01 -1.14332e+01
3.92580e+03 3.21325e+01 -1.06548e+01
3.92660e+03 3.23155e+01 -1.15127e+01
3.92730e+03 3.29643e+01 -1.12342e+01
3.92810e+03 3.28133e+01 -1.23742e+01
3.92890e+03 3.29217e+01 -1.26098e+01
3.92970e+03 3.31582e+01 -1.20856e+01
3.93050e+03 3.32268e+01 -1.21337e+01
3.93130e+03 3.34288e+01 -1.25870e+01
3.93200e+03 3.36654e+01 -1.27587e+01
3.93280e+03 3.38865e+01 -1.30404e+01
3.93360e+03 3.47562e+01 -1.39761e+01
3.93440e+03 3.42894e+01 -1.34227e+01
3.93520e+03 3.54722e+01 -1.25893e+01
3.93590e+03 3.50249e+01 -1.47087e+01
3.93670e+03 3.50825e+01 -1.39546e+01
3.93750e+03 3.55756e+01 -1.44812e+01
3.93830e+03 3.58116e+01 -1.43185e+01
3.93910e+03 3.57145e+01 -1.47460e+01
3.93980e+03 3.62547e+01 -1.46346e+01
3.94060e+03 3.60821e+01 -1.50395e+01
3.94140e+03 3.69397e+01 -1.55880e+01
3.94220e+03 3.72859e+01 -1.55252e+01
3.94300e+03 3.65794e+01 -1.62587e+01
3.94380e+03 3.74597e+01 -1.62739e+01
3.94450e+03 3.71430e+01 -1.64285e+01
3.94530e+03 3.73856e+01 -1.65054e+01
3.94610e+03 3.84448e+01 -1.73827e+01
3.94690e+03 3.81888e+01 -1.77801e+01
3.94770e+03 3.85923e+01 -1.78036e+01
3.94840e+03 3.84944e+01 -1.75397e+01
3.94920e+03 3.89026e+01 -1.84548e+01
3.95000e+03 3.89773e+01 -1.86422e+01
3.95080e+03 3.94729e+01 -1.90905e+01
3.95160e+03 4.02426e+01 -1.91577e+01
3.95230e+03 4.04804e+01 -1.94393e+01
3.95310e+03 4.04432e+01 -1.95580e+01
3.95390e+03 4.07487e+01 -1.99881e+01
3.95470e+03 4.11204e+01 -2.06338e+01
3.95550e+03 4.20121e+01 -2.23900e+01
3.95630e+03 4.21701e+01 -2.16874e+01
3.95700e+03 4.25532e+01 -2.18497e+01
3.95780e+03 4.35366e+01 -2.18300e+01
3.95860e+03 4.26778e+01 -2.26206e+01
3.95940e+03 4.27819e+01 -2.24553e+01
3.96020e+03 4.31372e+01 -2.28727e+01
3.96090e+03 4.37069e+01 -2.33177e+01
3.96170e+03 4.45614e+01 -2.39928e+01
3.96250e+03 4.42732e+01 -2.47140e+01
3.96330e+03 4.52224e+01 -2.57829e+01
3.96410e+03 4.47241e+01 -2.59872e+01
3.96480e+03 4.54127e+01 -2.57498e+01
3.96560e+03 4.56893e+01 -2.62916e+01
3.96640e+03 4.59879e+01 -2.64645e+01
3.96720e+03 4.62810e+01 -2.74240e+01
3.96800e+03 4.66095e+01 -2.76131e+01
3.96880e+03 4.67146e+01 -2.84979e+01
3.96950e+03 4.74353e+01 -2.94295e+01
3.97030e+03 4.77520e+01 -2.94669e+01
3.97110e+03 4.80170e+01 -3.00918e+01
3.97190e+03 4.84112e+01 -3.04850e+01
3.97270e+03 4.92513e+01 -3.13548e+01
3.97340e+03 4.91557e+01 -3.18441e+01
3.97420e+03 4.95977e+01 -3.29713e+01
3.97500e+03 5.01385e+01 -3.36308e+01
3.97580e+03 5.05087e+01 -3.48501e+01
3.97660e+03 5.15581e+01 -3.45086e+01
3.97730e+03 5.11350e+01 -3.55861e+01
3.97810e+03 5.25132e+01 -3.62467e+01
3.97890e+03 5.20429e+01 -3.71465e+01
3.97970e+03 5.21270e+01 -3.80772e+01
3.98050e+03 5.27127e+01 -3.89755e+01
3.98130e+03 5.33960e+01 -4.03860e+01
3.98200e+03 5.38402e+01 -4.11237e+01
3.98280e+03 5.44970e+01 -4.19532e+01
3.98360e+03 5.53795e+01 -4.38099e+01
3.98440e+03 5.52341e+01 -4.34306e+01
3.98520e+03 5.53058e+01 -4.57155e+01
3.98590e+03 5.53670e+01 -4.59927e+01
3.98670e+03 5.59613e+01 -4.74251e+01
3.98750e+03 5.73811e+01 -4.85664e+01
3.98830e+03 5.64661e+01 -4.95317e+01
3.98910e+03 5.70180e+01 -5.07887e+01
3.98980e+03 5.84266e+01 -5.29019e+01
3.99060e+03 5.72982e+01 -5.47840e+01
3.99140e+03 5.83760e+01 -5.53967e+01
3.99220e+03 5.88026e+01 -5.68207e+01
3.99300e+03 5.85740e+01 -5.93210e+01
3.99380e+03 5.96663e+01 -5.97852e+01
3.99450e+03 5.87763e+01 -6.26211e+01
3.99530e+03 6.14365e+01 -6.48697e+01
3.99610e+03 5.85647e+01 -6.51455e+01
3.99690e+03 5.82450e+01 -6.83554e+01
3.99770e+03 5.95144e+01 -6.79445e+01
3.99840e+03 5.97819e+01 -7.16558e+01
3.99920e+03 5.88213e+01 -7.43979e+01
4.00000e+03 5.77228e+01 -7.51551e+01
4.00080e+03 5.90471e+01 -7.64311e+01
4.00160e+03 5.71503e+01 -8.02461e+01
4.00230e+03 5.73776e+01 -8.08367e+01
4.00310e+03 5.76386e+01 -8.34616e+01
4.00390e+03 5.69254e+01 -8.58160e+01
4.00470e+03 5.52979e+01 -8.83990e+01
4.00550e+03 5.42148e+01 -9.10400e+01
4.00630e+03 5.42015e+01 -9.45454e+01
4.00700e+03 5.21779e+01 -9.56771e+01
4.00780e+03 5.19998e+01 -1.00065e+02
4.00860e+03 4.91675e+01 -1.01198e+02
4.00940e+03 4.86158e+01 -1.03887e+02
4.01020e+03 4.63644e+01 -1.06331e+02
4.01090e+03 4.50077e+01 -1.08289e+02
4.01170e+03 4.03614e+01 -1.13794e+02
4.01250e+03 3.82241e+01 -1.14213e+02
4.01330e+03 3.72703e+01 -1.17207e+02
4.01410e+03 3.66462e+01 -1.18597e+02
4.01480e+03 3.23556e+01 -1.22427e+02
4.01560e+03 2.93729e+01 -1.22971e+02
4.01640e+03 2.51141e+01 -1.25981e+02
4.01720e+03 2.31593e+01 -1.27046e+02
4.01800e+03 1.88396e+01 -1.28294e+02
4.01880e+03 1.64760e+01 -1.31865e+02
4.01950e+03 1.07261e+01 -1.33430e+02
4.02030e+03 7.99359e+00 -1.32439e+02
4.02110e+03 2.65118e+00 -1.33464e+02
4.02190e+03 1.06818e+00 -1.33046e+02
4.02270e+03 -2.62110e+00 -1.36385e+02
4.02340e+03 -9.83312e+00 -1.34190e+02
4.02420e+03 -1.50480e+01 -1.34793e+02
4.02500e+03 -1.94566e+01 -1.34025e+02
4.02580e+03 -2.09371e+01 -1.33245e+02
4.02660e+03 -2.58904e+01 -1.32209e+02
4.02730e+03 -2.98452e+01 -1.29998e+02
4.02810e+03 -3.43658e+01 -1.29611e+02
4.02890e+03 -3.99026e+01 -1.28507e+02
4.02970e+03 -4.32726e+01 -1.27623e+02
4.03050e+03 -4.40246e+01 -1.22956e+02
4.03130e+03 -4.84643e+01 -1.22469e+02
4.03200e+03 -5.15379e+01 -1.19097e+02
4.03280e+03 -5.32622e+01 -1.18128e+02
4.03360e+03 -5.76318e+01 -1.16404e+02
4.03440e+03 -5.80448e+01 -1.11789e+02
4.03520e+03 -6.65415e+01 -1.08970e+02
4.03590e+03 -6.38553e+01 -1.05687e+02
4.03670e+03 -6.63989e+01 -1.02991e+02
4.03750e+03 -7.08400e+01 -9.99029e+01
4.03830e+03 -6.98530e+01 -9.67112e+01
4.03910e+03 -7.02583e+01 -9.41558e+01
4.03980e+03 -7.27109e+01 -9.04987e+01
4.04060e+03 -7.40589e+01 -8.79789e+01
4.04140e+03 -7.29272e+01 -8.48455e+01
4.04220e+03 -7.40749e+01 -8.25869e+01
4.04300e+03 -7.42799e+01 -7.99627e+01
4.04380e+03 -7.54070e+01 -7.60680e+01
4.04450e+03 -7.43918e+01 -7.46519e+01
4.04530e+03 -7.54824e+01 -7.11062e+01
4.04610e+03 -7.85385e+01 -6.81282e+01
4.04690e+03 -7.58324e+01 -6.60131e+01
4.04770e+03 -7.63655e+01 -6.39194e+01
4.04840e+03 -7.62266e+01 -6.25464e+01
4.04920e+03 -7.50506e+01 -6.02345e+01
4.05000e+03 -7.58624e+01 -5.79802e+01
4.05080e+03 -7.55863e+01 -5.46751e+01
4.05160e+03 -7.51067e+01 -5.45682e+01
4.05230e+03 -7.45612e+01 -5.17442e+01
4.05310e+03 -7.51851e+01 -5.17119e+01
4.05390e+03 -7.49683e+01 -4.75213e+01
4.05470e+03 -7.27359e+01 -4.64808e+01
4.05550e+03 -7.24499e+01 -4.45192e+01
4.05630e+03 -7.29813e+01 -4.26127e+01
4.05700e+03 -7.23422e+01 -4.33474e+01
4.05780e+03 -7.15926e+01 -4.09849e+01
4.05860e+03 -7.04640e+01 -3.88661e+01
4.05940e+03 -6.98647e+01 -3.84243e+01
4.06020e+03 -6.89182e+01 -3.69381e+01
4.06090e+03 -6.78776e+01 -3.60760e+01
4.06170e+03 -6.77160e+01 -3.42503e+01
4.06250e+03 -6.66893e+01 -3.29744e+01
4.06330e+03 -6.86852e+01 -3.08395e+01
4.06410e+03 -6.54385e+01 -3.14091e+01
4.06480e+03 -6.45469e+01 -3.09811e+01
4.06560e+03 -6.41940e+01 -2.86079e+01
4.06640e+03 -6.42361e+01 -2.97765e+01
4.06720e+03 -6.28668e+01 -2.72962e+01
4.06800e+03 -6.25335e+01 -2.58767e+01
4.06880e+03 -6.28879e+01 -2.47722e+01
4.06950e+03 -6.21781e+01 -2.58695e+01
4.07030e+03 -6.12598e+01 -2.51619e+01
4.07110e+03 -6.13907e+01 -2.37010e+01
4.07190e+03 -6.09648e+01 -2.34632e+01
4.07270e+03 -5.90161e+01 -2.19245e+01
4.07340e+03 -5.92054e+01 -2.12219e+01
4.07420e+03 -5.79344e+01 -1.99710e+01
4.07500e+03 -5.77671e+01 -2.04110e+01
4.07580e+03 -5.71891e+01 -1.94465e+01
4.07660e+03 -5.61975e+01 -1.97351e+01
4.07730e+03 -5.64119e+01 -1.80359e+01
4.07810e+03 -5.54654e+01 -1.76799e+01
4.07890e+03 -5.50577e+01 -1.73808e+01
4.07970e+03 -5.39757e+01 -1.69046e+01
4.08050e+03 -5.41754e+01 -1.52688e+01
4.08130e+03 -5.33776e+01 -1.60242e+01
4.08200e+03 -5.32170e+01 -1.42893e+01
4.08280e+03 -5.27052e+01 -1.40041e+01
4.08360e+03 -5.36034e+01 -1.36335e+01
4.08440e+03 -5.16191e+01 -1.42765e+01
4.08520e+03 -5.08751e+01 -1.30814e+01
4.08590e+03 -5.03915e+01 -1.27604e+01
4.08670e+03 -4.97062e+01 -1.20160e+01
4.08750e+03 -4.98652e+01 -1.25901e+01
4.08830e+03 -4.92385e+01 -1.15760e+01
4.08910e+03 -4.84785e+01 -1.17282e+01
4.08980e+03 -4.81484e+01 -1.12577e+01
4.09060e+03 -4.77265e+01 -1.13261e+01
4.09140e+03 -4.85868e+01 -1.08337e+01
4.09220e+03 -4.70179e+01 -1.01313e+01
4.09300e+03 -4.67383e+01 -1.04901e+01
4.09380e+03 -4.61361e+01 -9.61313e+00
4.09450e+03 -4.59149e+01 -9.48344e+00
4.09530e+03 -4.53532e+01 -9.56569e+00
4.09610e+03 -4.47917e+01 -8.93401e+00
4.09690e+03 -4.41858e+01 -8.72499e+00
4.09770e+03 -4.42803e+01 -8.11097e+00
4.09840e+03 -4.41244e+01 -8.24969e+00
4.09920e+03 -4.33333e+01 -7.50833e+00
4.10000e+03 -4.32995e+01 -7.05178e+00
4.10080e+03 -4.26954e+01 -7.68211e+00
4.10160e+03 -4.20203e+01 -7.75008e+00
4.10230e+03 -4.18392e+01 -6.97145e+00
4.10310e+03 -4.17171e+01 -6.72682e+00
4.10390e+03 -4.13359e+01 -6.89501e+00
4.10470e+03 -4.08878e+01 -6.54917e+00
4.10550e+03 -4.07481e+01 -6.33728e+00
4.10630e+03 -4.06398e+01 -5.93595e+00
4.10700e+03 -4.00659e+01 -6.00219e+00
4.10780e+03 -3.98102e+01 -6.02784e+00
4.10860e+03 -3.96553e+01 -5.26297e+00
4.10940e+03 -3.86123e+01 -5.72931e+00
4.11020e+03 -3.84837e+01 -5.65533e+00
4.11090e+03 -3.86146e+01 -4.95349e+00
4.11170e+03 -3.81967e+01 -5.11010e+00
4.11250e+03 -3.76403e+01 -5.14270e+00
4.11330e+03 -3.76328e+01 -5.04135e+00
4.11410e+03 -3.71855e+01 -4.49336e+00
4.11480e+03 -3.73485e+01 -4.51967e+00
4.11560e+03 -3.68159e+01 -3.56442e+00
4.11640e+03 -3.66108e+01 -4.09362e+00
4.11720e+03 -3.63397e+01 -3.61437e+00
4.11800e+03 -3.62309e+01 -3.99993e+00
4.11880e+03 -3.55581e+01 -3.56170e+00
4.11950e+03 -3.53152e+01 -3.33205e+00
4.12030e+03 -3.54902e+01 -3.48610e+00
4.12110e+03 -3.52696e+01 -2.59622e+00
4.12190e+03 -3.44034e+01 -2.48418e+00
4.12270e+03 -3.47605e+01 -3.53697e+00
4.12340e+03 -3.45455e+01 -2.24001e+00
4.12420e+03 -3.38488e+01 -3.05070e+00
4.12500e+03 -3.35607e+01 -3.13697e+00
4.12580e+03 -3.33774e+01 -2.96711e+00
4.12660e+03 -3.32945e+01 -2.61449e+00
4.12730e+03 -3.28827e+01 -2.97520e+00
4.12810e+03 -3.25483e+01 -2.26458e+00
4.12890e+03 -3.22083e+01 -2.33697e+00
4.12970e+03 -3.23546e+01 -2.16600e+00
4.13050e+03 -3.14838e+01 -1.93115e+00
4.13130e+03 -3.17088e+01 -2.52338e+00
4.13200e+03 -3.14783e+01 -1.56157e+00
4.13280e+03 -3.15232e+01 -1.77346e+00
4.13360e+03 -3.10651e+01 -1.51390e+00
4.13440e+03 -3.08961e+01 -2.00338e+00
4.13520e+03 -3.08050e+01 -1.40423e+00
4.13590e+03 -3.03429e+01 -1.57958e+00
4.13670e+03 -3.00916e+01 -1.77723e+00
4.13750e+03 -3.07495e+01 -1.96154e+00
4.13830e+03 -3.01663e+01 -1.58623e+00
4.13910e+03 -2.96036e+01 -1.15278e+00
4.13980e+03 -2.97837e+01 -1.55047e+00
4.14060e+03 -2.92678e+01 -1.43655e+00
4.14140e+03 -2.98651e+01 -8.08125e-01
4.14220e+03 -2.91842e+01 -5.80748e-01
4.14300e+03 -2.91148e+01 -1.05741e+00
4.14380e+03 -2.87552e+01 -9.84054e-01
4.14450e+03 -2.83856e+01 -1.07558e+00
4.14530e+03 -2.84627e+01 -3.62660e-01
4.14610e+03 -2.81117e+01 -1.04064e+00
4.14690e+03 -2.76940e+01 -9.42898e-01
4.14770e+03 -2.79739e+01 -7.12980e-01
4.14840e+03 -2.72833e+01 -5.04813e-01
4.14920e+03 -2.76131e+01 -8.43657e-01
4.15000e+03 -2.71213e+01 -5.06549e-01
4.15080e+03 -2.74709e+01 -9.40104e-01
4.15160e+03 -2.68014e+01 -5.94169e-01
4.15230e+03 -2.68782e+01 -3.89391e-01
4.15310e+03 -2.69318e+01 -3.47855e-01
4.15390e+03 -2.66683e+01 -5.49309e-01
4.15470e+03 -2.64461e+01 -3.92364e-01
4.15550e+03 -2.62561e+01 -6.82955e-01
4.15630e+03 -2.64097e+01 1.29063e-01
4.15700e+03 -2.54889e+01 -6.80806e-01
4.15780e+03 -2.57079e+01 -5.11571e-01
4.15860e+03 -2.62341e+01 -2.15205e-01
4.15940e+03 -2.53712e+01 -2.03697e-01
4.16020e+03 -2.55819e+01 -3.30419e-01
4.16090e+03 -2.50344e+01 -1.79145e-01
4.16170e+03 -2.53634e+01 -5.31288e-01
4.16250e+03 -2.50507e+01 2.57967e-01
4.16330e+03 -2.46050e+01 4.72382e-02
4.16410e+03 -2.43730e+01 -2.12695e-02
4.16480e+03 -2.49824e+01 5.27669e-01
4.16560e+03 -2.45705e+01 1.54383e-01
4.16640e+03 -2.41510e+01 -3.11938e-01
4.16720e+03 -2.41987e+01 4.01266e-01
4.16800e+03 -2.39750e+01 -2.09221e-02
4.16880e+03 -2.36443e+01 2.80630e-01
4.16950e+03 -2.35508e+01 -8.63187e-02
4.17030e+03 -2.40283e+01 7.17341e-01
4.17110e+03 -2.36222e+01 3.62840e-01
4.17190e+03 -2.33270e+01 5.29364e-01
4.17270e+03 -2.33255e+01 1.15305e+00
4.17340e+03 -2.28807e+01 3.23490e-01
4.17420e+03 -2.29006e+01 4.95695e-01
4.17500e+03 -2.27900e+01 -3.97761e-03
4.17580e+03 -2.26168e+01 1.11010e+00
4.17660e+03 -2.30990e+01 8.87373e-01
4.17730e+03 -2.27250e+01 3.56963e-02
4.17810e+03 -2.21105e+01 2.58565e-01
4.17890e+03 -2.20352e+01 6.57838e-01
4.17970e+03 -2.18768e+01 2.32920e-01
4.18050e+03 -2.18150e+01 3.61740e-01
4.18130e+03 -2.19380e+01 3.59950e-01
4.18200e+03 -2.17699e+01 3.64793e-01
4.18280e+03 -2.17936e+01 6.39206e-01
4.18360e+03 -2.15345e+01 7.63290e-01
4.18440e+03 -2.15571e+01 9.26126e-01
4.18520e+03 -2.13230e+01 9.68273e-01
4.18590e+03 -2.12993e+01 6.43310e-01
4.18670e+03 -2.08544e+01 6.95456e-01
4.18750e+03 -2.09992e+01 9.13171e-01
4.18830e+03 -2.07371e+01 7.02414e-01
4.18910e+03 -2.09468e+01 1.58970e+00
4.18980e+03 -2.11704e+01 6.69006e-01
4.19060e+03 -2.03730e+01 9.67895e-01
4.19140e+03 -2.05922e+01 4.45727e-01
4.19220e+03 -2.04286e+01 6.81257e-01
4.19300e+03 -2.04382e+01 8.28030e-01
4.19380e+03 -2.01067e+01 6.74034e-01
4.19450e+03 -2.11251e+01 1.34759e+00
4.19530e+03 -2.01056e+01 7.61836e-01
4.19610e+03 -1.99750e+01 1.09579e+00
4.19690e+03 -1.97604e+01 8.35114e-01
4.19770e+03 -1.95146e+01 7.49676e-01
4.19840e+03 -1.90087e+01 1.01949e+00
4.19920e+03 -1.94491e+01 8.11757e-01
4.20000e+03 -1.93785e+01 1.20561e+00
4.20080e+03 -1.87320e+01 7.98204e-01
4.20160e+03 -1.92665e+01 1.02995e+00
4.20230e+03 -1.90289e+01 6.51202e-01
4.20310e+03 -1.94633e+01 6.15059e-01
4.20390e+03 -1.93706e+01 1.08637e+00
4.20470e+03 -1.88052e+01 8.40785e-01
4.20550e+03 -1.94960e+01 1.38381e+00
4.20630e+03 -1.88188e+01 1.04884e+00
4.20700e+03 -1.85549e+01 6.70649e-01
4.20780e+03 -1.85027e+01 6.17031e-01
4.20860e+03 -1.82681e+01 9.35011e-01
4.20940e+03 -1.85670e+01 6.38641e-01
4.21020e+03 -1.83740e+01 8.98640e-01
4.21090e+03 -1.79966e+01 7.44841e-01
4.21170e+03 -1.80544e+01 7.97743e-01
4.21250e+03 -1.79812e+01 7.03342e-01
4.21330e+03 -1.79451e+01 6.54879e-01
4.21410e+03 -1.77695e+01 9.53029e-01
4.21480e+03 -1.75331e+01 8.36040e-01
4.21560e+03 -1.76746e+01 9.29379e-01
4.21640e+03 -1.78226e+01 6.09920e-01
4.21720e+03 -1.78945e+01 7.90680e-01
4.21800e+03 -1.72969e+01 1.07005e+00
4.21880e+03 -1.73782e+01 7.86101e-01
4.21950e+03 -1.74146e+01 8.21254e-01
4.22030e+03 -1.68931e+01 9.88841e-01
4.22110e+03 -1.72662e+01 8.05195e-01
4.22190e+03 -1.68415e+01 7.23535e-01
4.22270e+03 -1.75225e+01 6.60897e-01
4.22340e+03 -1.72357e+01 8.15830e-01
4.22420e+03 -1.67712e+01 7.49845e-01
4.22500e+03 -1.65314e+01 8.05627e-01
4.22580e+03 -1.69378e+01 8.28394e-01
4.22660e+03 -1.68002e+01 7.95216e-01
4.22730e+03 -1.68652e+01 6.03682e-01
4.22810e+03 -1.63245e+01 8.75533e-01
4.22890e+03 -1.64146e+01 8.57381e-01
4.22970e+03 -1.65556e+01 7.80742e-01
4.23050e+03 -1.63413e+01 6.44907e-01
4.23130e+03 -1.69289e+01 1.22239e+00
4.23200e+03 -1.62738e+01 7.47530e-01
4.23280e+03 -1.64143e+01 7.39630e-01
4.23360e+03 -1.63226e+01 5.52886e-01
4.23440e+03 -1.61196e+01 1.02263e+00
4.23520e+03 -1.59951e+01 8.18672e-01
4.23590e+03 -1.59919e+01 7.82134e-01
4.23670e+03 -1.59356e+01 5.75977e-01
4.23750e+03 -1.59778e+01 4.46299e-01
4.23830e+03 -1.57180e+01 6.86264e-01
4.23910e+03 -1.59735e+01 4.21069e-01
4.23980e+03 -1.58363e+01 3.87030e-01
4.24060e+03 -1.57169e+01 4.00582e-01
4.24140e+03 -1.62315e+01 9.27377e-01
4.24220e+03 -1.60030e+01 8.58288e-01
4.24300e+03 -1.56190e+01 4.33550e-01
4.24380e+03 -1.54063e+01 4.19573e-01
4.24450e+03 -1.56151e+01 5.56206e-01
4.24530e+03 -1.54542e+01 5.20770e-01
4.24610e+03 -1.54513e+01 5.17973e-01
4.24690e+03 -1.53261e+01 5.51268e-01
4.24770e+03 -1.53643e+01 6.49327e-01
4.24840e+03 -1.53133e+01 4.86590e-01
4.24920e+03 -1.52348e+01 4.68127e-01
4.25000e+03 -1.51852e+01 4.21507e-01
4.25080e+03 -1.50638e+01 4.65504e-01
4.25160e+03 -1.50690e+01 6.02598e-01
4.25230e+03 -1.50598e+01 3.57533e-01
4.25310e+03 -1.50811e+01 4.21254e-01
4.25390e+03 -1.50416e+01 5.01611e-01
4.25470e+03 -1.51220e+01 3.88061e-01
4.25550e+03 -1.48693e+01 5.63425e-01
4.25630e+03 -1.49769e+01 6.27716e-01
4.25700e+03 -1.49308e+01 4.30095e-01
4.25780e+03 -1.46575e+01 4.68314e-01
4.25860e+03 -1.48432e+01 3.75722e-01
4.25940e+03 -1.48062e+01 4.16159e-01
4.26020e+03 -1.47793e+01 4.10242e-01
4.26090e+03 -1.45558e+01 4.57435e-01
4.26170e+03 -1.47308e+01 3.90886e-01
4.26250e+03 -1.46047e+01 4.28356e-01
4.26330e+03 -1.46293e+01 4.41855e-01
4.26410e+03 -1.46164e+01 4.03168e-01
4.26480e+03 -1.45368e+01 3.47657e-01
4.26560e+03 -1.44499e+01 3.45577e-01
4.26640e+03 -1.45028e+01 4.55770e-01
4.26720e+03 -1.44254e+01 4.00419e-01
4.26800e+03 -1.42777e+01 3.09046e-01
4.26880e+03 -1.44290e+01 4.81180e-01
4.26950e+03 -1.43218e+01 3.85036e-01
4.27030e+03 -1.42176e+01 3.12711e-01
4.27110e+03 -1.42069e+01 5.60676e-01
4.27190e+03 -1.42301e+01 4.44711e-01
4.27270e+03 -1.41131e+01 5.00240e-01
4.27340e+03 -1.41211e+01 3.72240e-01
4.27420e+03 -1.41360e+01 3.75103e-01
4.27500e+03 -1.41039e+01 4.16129e-01
4.27580e+03 -1.40592e+01 4.36916e-01
4.27660e+03 -1.40892e+01 3.68938e-01
4.27730e+03 -1.39925e+01 4.56846e-01
4.27810e+03 -1.40555e+01 5.17847e-01
4.27890e+03 -1.39340e+01 2.87011e-01
4.27970e+03 -1.38845e+01 3.12658e-01
4.28050e+03 -1.39123e+01 4.32350e-01
4.28130e+03 -1.38491e+01 3.28791e-01
4.28200e+03 -1.37544e+01 3.55367e-01
4.28280e+03 -1.38180e+01 3.30466e-01
4.28360e+03 -1.37173e+01 4.28687e-01
4.28440e+03 -1.36816e+01 3.05700e-01
4.28520e+03 -1.36851e+01 3.65528e-01
