# Measured input FRF for the exponentially tapered rod - accelerance in m/(s^2 N)
# frequency(Hz) real(accelerance) imag(accelerance)
3.70080e+03 5.22687e-01 -1.58986e-02
3.70160e+03 5.34317e-01 -8.60113e-03
3.70230e+03 5.21525e-01 -8.52395e-03
3.70310e+03 5.23011e-01 -1.46486e-02
3.70390e+03 5.21532e-01 -2.81054e-02
3.70470e+03 5.25541e-01 -2.11408e-02
3.70550e+03 5.24938e-01 -1.11595e-02
3.70630e+03 5.07808e-01 -5.71088e-03
3.70700e+03 5.15365e-01 -9.26671e-03
3.70780e+03 5.01191e-01 -1.31082e-02
3.70860e+03 5.21010e-01 -1.88593e-02
3.70940e+03 5.02755e-01 -7.42383e-03
3.71020e+03 5.03838e-01 -1.08608e-02
3.71090e+03 5.14456e-01 -1.64518e-02
3.71170e+03 4.90799e-01 -7.62057e-03
3.71250e+03 5.02878e-01 5.62386e-03
3.71330e+03 4.99796e-01 3.21222e-03
3.71410e+03 4.87923e-01 4.88992e-04
3.71480e+03 5.04544e-01 -1.26549e-03
3.71560e+03 4.94598e-01 2.11873e-03
3.71640e+03 4.91033e-01 2.72349e-03
3.71720e+03 4.87229e-01 9.23157e-03
3.71800e+03 4.84646e-01 -6.61464e-04
3.71880e+03 4.83734e-01 -8.16152e-03
3.71950e+03 4.92787e-01 -9.11162e-03
3.72030e+03 4.89115e-01 9.44662e-03
3.72110e+03 4.81556e-01 7.39124e-03
3.72190e+03 4.88648e-01 1.49854e-02
3.72270e+03 4.91351e-01 8.82833e-03
3.72340e+03 4.83316e-01 1.80995e-02
3.72420e+03 4.86894e-01 1.71044e-02
3.72500e+03 4.84504e-01 7.65966e-03
3.72580e+03 4.82623e-01 8.66316e-03
3.72660e+03 4.79875e-01 1.66741e-02
3.72730e+03 4.83775e-01 1.80017e-02
3.72810e+03 4.69167e-01 1.23519e-02
3.72890e+03 4.73709e-01 2.22662e-02
3.72970e+03 4.78363e-01 -1.58042e-02
3.73050e+03 4.67480e-01 1.62140e-02
3.73130e+03 4.57863e-01 2.83916e-02
3.73200e+03 4.77698e-01 6.04102e-03
3.73280e+03 4.59148e-01 8.89848e-03
3.73360e+03 4.64016e-01 3.13024e-02
3.73440e+03 4.67409e-01 2.74224e-02
3.73520e+03 4.61842e-01 3.06787e-02
3.73590e+03 4.53905e-01 2.42203e-02
3.73670e+03 4.60449e-01 3.14470e-02
3.73750e+03 4.62183e-01 3.16161e-02
3.73830e+03 4.67974e-01 2.39632e-02
3.73910e+03 4.47436e-01 3.49084e-02
3.73980e+03 4.58770e-01 3.83754e-02
3.74060e+03 4.50917e-01 3.56176e-02
3.74140e+03 4.47468e-01 2.40281e-02
3.74220e+03 4.68345e-01 4.12006e-02
3.74300e+03 4.59058e-01 3.46121e-02
3.74380e+03 4.64556e-01 2.49848e-02
3.74450e+03 4.58268e-01 1.54170e-02
3.74530e+03 4.43836e-01 4.05421e-02
3.74610e+03 4.44454e-01 3.53243e-02
3.74690e+03 4.34794e-01 3.08788e-02
3.74770e+03 4.52363e-01 4.19913e-02
3.74840e+03 4.36726e-01 4.94475e-02
3.74920e+03 4.34897e-01 3.61847e-02
3.75000e+03 4.32123e-01 2.12341e-02
3.75080e+03 4.70150e-01 1.18353e-02
3.75160e+03 4.32687e-01 3.49511e-02
3.75230e+03 4.36267e-01 3.08253e-02
3.75310e+03 4.25416e-01 3.85508e-02
3.75390e+03 4.30719e-01 3.72406e-02
3.75470e+03 4.21559e-01 3.80309e-02
3.75550e+03 4.28520e-01 2.26342e-02
3.75630e+03 4.20480e-01 3.79304e-02
3.75700e+03 4.16979e-01 4.98017e-02
3.75780e+03 4.17656e-01 5.02412e-02
3.75860e+03 4.13419e-01 4.07249e-02
3.75940e+03 4.23395e-01 5.90580e-02
3.76020e+03 4.18060e-01 4.50828e-02
3.76090e+03 4.09472e-01 4.40601e-02
3.76170e+03 4.13333e-01 4.69157e-02
3.76250e+03 4.24006e-01 3.68873e-02
3.76330e+03 4.14516e-01 4.73720e-02
3.76410e+03 4.05516e-01 4.93960e-02
3.76480e+03 4.19832e-01 4.28455e-02
3.76560e+03 3.98711e-01 5.90899e-02
3.76640e+03 4.10533e-01 4.65279e-02
3.76720e+03 4.05848e-01 6.25163e-02
3.76800e+03 4.25115e-01 3.64939e-02
3.76880e+03 4.06062e-01 5.34328e-02
3.76950e+03 4.08054e-01 5.54414e-02
3.77030e+03 4.02724e-01 5.69074e-02
3.77110e+03 3.98377e-01 5.76721e-02
3.77190e+03 3.80608e-01 6.04662e-02
3.77270e+03 3.85684e-01 5.23636e-02
3.77340e+03 3.88714e-01 6.71345e-02
3.77420e+03 3.81075e-01 6.29763e-02
3.77500e+03 3.72556e-01 6.77557e-02
3.77580e+03 3.82711e-01 6.56574e-02
3.77660e+03 3.69462e-01 4.75959e-02
3.77730e+03 3.99469e-01 6.21308e-02
3.77810e+03 3.84536e-01 5.98324e-02
3.77890e+03 3.80207e-01 6.42972e-02
3.77970e+03 3.86509e-01 5.87933e-02
3.78050e+03 3.63557e-01 6.74803e-02
3.78130e+03 3.58753e-01 3.92489e-02
3.78200e+03 3.66416e-01 7.39245e-02
3.78280e+03 3.57721e-01 5.96293e-02
3.78360e+03 3.72021e-01 7.60033e-02
3.78440e+03 3.55024e-01 6.17605e-02
3.78520e+03 3.62945e-01 7.11605e-02
3.78590e+03 3.46294e-01 5.69161e-02
3.78670e+03 3.52532e-01 7.98781e-02
3.78750e+03 3.43250e-01 7.60680e-02
3.78830e+03 3.45631e-01 8.53706e-02
3.78910e+03 3.20333e-01 5.21488e-02
3.78980e+03 3.39006e-01 8.21540e-02
3.79060e+03 3.17840e-01 8.24597e-02
3.79140e+03 3.28487e-01 9.08760e-02
3.79220e+03 3.38135e-01 7.51302e-02
3.79300e+03 3.44680e-01 6.37861e-02
3.79380e+03 3.24526e-01 8.64543e-02
3.79450e+03 3.33156e-01 7.67418e-02
3.79530e+03 3.37419e-01 7.14026e-02
3.79610e+03 3.18043e-01 8.37500e-02
3.79690e+03 3.28109e-01 7.32889e-02
3.79770e+03 2.79807e-01 9.51510e-02
3.79840e+03 3.13565e-01 9.77376e-02
3.79920e+03 3.07619e-01 1.00884e-01
3.80000e+03 3.25851e-01 8.38685e-02
3.80080e+03 2.91369e-01 1.08083e-01
3.80160e+03 3.12343e-01 9.40764e-02
3.80230e+03 2.77535e-01 1.02887e-01
3.80310e+03 2.96645e-01 6.60464e-02
3.80390e+03 2.87429e-01 1.19874e-01
3.80470e+03 2.74471e-01 9.78913e-02
3.80550e+03 2.76755e-01 1.22430e-01
3.80630e+03 2.78254e-01 1.12315e-01
3.80700e+03 2.85653e-01 1.04626e-01
3.80780e+03 2.48420e-01 1.12177e-01
3.80860e+03 2.73934e-01 1.02819e-01
3.80940e+03 2.40092e-01 1.22288e-01
3.81020e+03 2.38521e-01 1.26724e-01
3.81090e+03 2.49737e-01 1.13709e-01
3.81170e+03 2.61429e-01 1.07029e-01
3.81250e+03 2.45563e-01 1.28281e-01
3.81330e+03 2.70101e-01 1.30651e-01
3.81410e+03 2.17014e-01 1.21170e-01
3.81480e+03 2.50772e-01 1.41978e-01
3.81560e+03 2.52065e-01 1.28523e-01
3.81640e+03 2.46129e-01 1.29644e-01
3.81720e+03 2.33685e-01 1.09298e-01
3.81800e+03 2.52215e-01 1.51893e-01
3.81880e+03 1.99059e-01 1.25900e-01
3.81950e+03 2.34878e-01 1.31279e-01
3.82030e+03 2.45817e-01 1.51248e-01
3.82110e+03 2.16909e-01 1.65056e-01
3.82190e+03 2.15153e-01 1.82642e-01
3.82270e+03 2.02233e-01 1.78092e-01
3.82340e+03 2.10754e-01 1.79860e-01
3.82420e+03 1.91307e-01 1.81174e-01
3.82500e+03 2.41758e-01 1.40167e-01
3.82580e+03 1.91764e-01 1.67418e-01
3.82660e+03 1.95071e-01 1.65730e-01
3.82730e+03 1.92414e-01 1.90857e-01
3.82810e+03 2.01578e-01 1.79733e-01
3.82890e+03 1.91626e-01 1.87520e-01
3.82970e+03 2.07035e-01 2.09912e-01
3.83050e+03 1.95105e-01 1.87612e-01
3.83130e+03 2.09883e-01 1.39076e-01
3.83200e+03 1.77683e-01 1.56612e-01
3.83280e+03 1.56847e-01 2.25644e-01
3.83360e+03 1.85350e-01 2.11878e-01
3.83440e+03 1.99279e-01 1.98954e-01
3.83520e+03 1.66643e-01 2.44660e-01
3.83590e+03 1.92789e-01 2.17123e-01
3.83670e+03 1.54437e-01 2.41110e-01
3.83750e+03 1.45665e-01 2.36364e-01
3.83830e+03 1.38319e-01 2.33363e-01
3.83910e+03 1.32230e-01 2.19799e-01
3.83980e+03 1.60376e-01 2.50751e-01
3.84060e+03 1.51104e-01 2.62194e-01
3.84140e+03 1.41693e-01 2.73021e-01
3.84220e+03 1.48274e-01 2.47478e-01
3.84300e+03 1.61845e-01 2.39443e-01
3.84380e+03 1.33928e-01 2.97651e-01
3.84450e+03 1.48576e-01 2.32535e-01
3.84530e+03 1.39975e-01 2.87810e-01
3.84610e+03 1.27875e-01 2.72076e-01
3.84690e+03 1.69951e-01 2.89982e-01
3.84770e+03 1.12966e-01 2.71317e-01
3.84840e+03 1.32951e-01 3.13797e-01
3.84920e+03 7.79536e-02 2.78554e-01
3.85000e+03 1.53887e-01 3.17912e-01
3.85080e+03 8.32143e-02 3.44957e-01
3.85160e+03 9.54615e-02 3.25384e-01
3.85230e+03 1.20737e-01 3.26399e-01
3.85310e+03 6.10596e-02 2.86779e-01
3.85390e+03 1.24277e-01 3.36160e-01
3.85470e+03 1.21697e-01 3.10644e-01
3.85550e+03 1.16099e-01 3.34376e-01
3.85630e+03 1.29983e-01 3.68184e-01
3.85700e+03 1.08421e-01 3.60470e-01
3.85780e+03 1.22014e-01 3.56878e-01
3.85860e+03 1.43885e-01 3.96480e-01
3.85940e+03 8.62123e-02 3.71406e-01
3.86020e+03 3.77825e-02 4.05685e-01
3.86090e+03 1.11421e-01 3.73308e-01
3.86170e+03 1.25061e-01 3.77371e-01
3.86250e+03 1.06710e-01 4.02420e-01
3.86330e+03 3.21249e-02 4.01182e-01
3.86410e+03 9.91701e-02 3.62171e-01
3.86480e+03 1.27215e-01 4.04048e-01
3.86560e+03 1.00185e-01 4.13722e-01
3.86640e+03 1.28273e-01 3.78648e-01
3.86720e+03 1.14728e-01 3.57401e-01
3.86800e+03 1.24991e-01 3.98248e-01
3.86880e+03 1.00983e-01 4.47984e-01
3.86950e+03 6.68731e-02 3.83609e-01
3.87030e+03 1.23538e-01 4.11984e-01
3.87110e+03 4.40718e-02 4.08619e-01
3.87190e+03 1.13749e-01 4.08341e-01
3.87270e+03 6.43252e-02 4.23935e-01
3.87340e+03 9.14685e-02 4.63081e-01
3.87420e+03 9.80925e-02 4.52797e-01
3.87500e+03 1.12638e-01 4.32719e-01
3.87580e+03 6.60776e-02 4.55009e-01
3.87660e+03 9.34130e-02 4.60651e-01
3.87730e+03 2.53724e-02 4.89985e-01
3.87810e+03 1.11749e-01 4.24408e-01
3.87890e+03 1.17926e-01 4.43489e-01
3.87970e+03 8.31553e-02 4.92525e-01
3.88050e+03 8.90939e-02 4.60651e-01
3.88130e+03 9.25730e-02 4.18539e-01
3.88200e+03 5.91346e-02 4.48750e-01
3.88280e+03 3.92499e-02 5.14646e-01
3.88360e+03 8.54063e-02 4.84868e-01
3.88440e+03 5.54167e-02 4.63227e-01
3.88520e+03 1.23352e-03 4.96654e-01
3.88590e+03 7.28714e-02 4.95442e-01
3.88670e+03 8.52934e-02 4.62534e-01
3.88750e+03 7.19389e-02 4.56276e-01
3.88830e+03 4.31395e-02 5.12919e-01
3.88910e+03 4.91450e-02 5.38683e-01
3.88980e+03 1.79268e-02 5.32737e-01
3.89060e+03 6.42032e-02 5.24266e-01
3.89140e+03 4.64862e-02 5.23143e-01
3.89220e+03 1.43794e-02 5.37853e-01
3.89300e+03 4.89794e-02 5.22368e-01
3.89380e+03 4.79836e-02 5.03119e-01
3.89450e+03 8.19239e-02 5.23395e-01
3.89530e+03 4.11059e-02 5.43774e-01
3.89610e+03 -1.14863e-03 5.58255e-01
3.89690e+03 2.51314e-02 5.70227e-01
3.89770e+03 2.24408e-02 5.40445e-01
3.89840e+03 -1.79792e-03 5.36999e-01
3.89920e+03 -4.72667e-02 5.93194e-01
3.90000e+03 7.22933e-03 5.97961e-01
3.90080e+03 1.69976e-02 5.77566e-01
3.90160e+03 -1.22891e-02 6.49103e-01
3.90230e+03 -5.95339e-04 6.04613e-01
3.90310e+03 -4.88024e-02 6.11940e-01
3.90390e+03 -3.44707e-02 6.22621e-01
3.90470e+03 -1.20494e-02 6.11465e-01
3.90550e+03 -8.22334e-03 6.17413e-01
3.90630e+03 -4.27409e-02 6.50277e-01
3.90700e+03 -8.63596e-02 6.95080e-01
3.90780e+03 -3.91364e-04 6.45779e-01
3.90860e+03 -6.80658e-02 6.48842e-01
3.90940e+03 -4.28958e-02 6.49463e-01
3.91020e+03 -4.73765e-02 6.66293e-01
3.91090e+03 -1.75790e-02 6.54704e-01
3.91170e+03 -7.34214e-02 6.88378e-01
3.91250e+03 -3.18849e-02 6.84961e-01
3.91330e+03 -1.51282e-02 6.93100e-01
3.91410e+03 3.09367e-03 7.56826e-01
3.91480e+03 -4.01449e-02 7.17485e-01
3.91560e+03 -8.87756e-02 6.49935e-01
3.91640e+03 -7.00332e-02 7.29695e-01
3.91720e+03 -1.89415e-02 7.57529e-01
3.91800e+03 -4.05067e-02 7.98624e-01
3.91880e+03 -5.07796e-02 7.64983e-01
3.91950e+03 7.12431e-03 7.68445e-01
3.92030e+03 -2.53677e-02 7.86282e-01
3.92110e+03 -3.17323e-02 8.03229e-01
3.92190e+03 -1.40006e-03 8.10001e-01
3.92270e+03 2.98104e-03 8.03223e-01
3.92340e+03 -1.99588e-02 8.11990e-01
3.92420e+03 1.33495e-02 8.52689e-01
3.92500e+03 1.27767e-02 8.20651e-01
3.92580e+03 -2.72198e-02 8.62386e-01
3.92660e+03 2.14771e-02 8.66914e-01
3.92730e+03 1.09010e-02 8.53365e-01
3.92810e+03 3.84155e-02 8.62455e-01
3.92890e+03 2.43261e-02 8.62207e-01
3.92970e+03 2.07716e-02 8.79013e-01
3.93050e+03 2.14352e-02 8.75607e-01
3.93130e+03 2.11092e-02 8.56296e-01
3.93200e+03 3.22308e-02 8.77297e-01
3.93280e+03 5.36142e-02 8.83645e-01
3.93360e+03 5.69446e-02 9.03765e-01
3.93440e+03 4.27547e-02 8.74471e-01
3.93520e+03 6.70051e-02 9.12680e-01
3.93590e+03 8.64508e-02 8.83450e-01
3.93670e+03 6.59058e-02 8.83796e-01
3.93750e+03 7.23240e-02 8.91643e-01
3.93830e+03 7.53959e-02 9.11353e-01
3.93910e+03 7.93987e-02 8.77337e-01
3.93980e+03 7.32008e-02 9.06117e-01
3.94060e+03 8.08157e-02 8.76054e-01
3.94140e+03 9.19563e-02 8.96219e-01
3.94220e+03 7.84002e-02 8.87350e-01
3.94300e+03 1.06425e-01 8.68450e-01
3.94380e+03 8.61627e-02 8.97103e-01
3.94450e+03 1.07167e-01 8.48215e-01
3.94530e+03 5.38329e-02 8.59795e-01
3.94610e+03 1.01186e-01 8.73345e-01
3.94690e+03 1.03227e-01 8.77872e-01
3.94770e+03 1.00610e-01 8.77247e-01
3.94840e+03 3.67347e-02 8.50985e-01
3.94920e+03 9.72303e-02 8.67472e-01
3.95000e+03 7.01852e-02 8.56523e-01
3.95080e+03 9.28986e-02 8.58360e-01
3.95160e+03 8.57277e-02 8.62666e-01
3.95230e+03 6.38629e-02 8.70472e-01
3.95310e+03 5.89694e-02 8.50714e-01
3.95390e+03 4.86380e-02 8.40186e-01
3.95470e+03 6.23139e-02 8.49059e-01
3.95550e+03 8.02957e-02 8.66954e-01
3.95630e+03 6.50146e-02 8.61486e-01
3.95700e+03 4.87237e-02 8.67395e-01
3.95780e+03 4.38191e-02 8.53064e-01
3.95860e+03 4.64377e-02 8.36316e-01
3.95940e+03 -9.92740e-03 8.40362e-01
3.96020e+03 2.88914e-03 8.40615e-01
3.96090e+03 -2.16646e-02 8.32829e-01
3.96170e+03 -4.78919e-03 8.50264e-01
3.96250e+03 -7.63485e-03 8.36075e-01
3.96330e+03 2.64293e-03 8.51773e-01
3.96410e+03 -6.55711e-03 8.35931e-01
3.96480e+03 -3.61136e-02 8.43433e-01
3.96560e+03 -4.44816e-02 8.32890e-01
3.96640e+03 -7.24434e-02 8.35729e-01
3.96720e+03 -8.05356e-02 8.32189e-01
3.96800e+03 -6.98098e-02 8.29491e-01
3.96880e+03 -9.33399e-02 8.24924e-01
3.96950e+03 -7.72256e-02 8.36605e-01
3.97030e+03 -1.22075e-01 8.21885e-01
3.97110e+03 -1.40246e-01 8.38833e-01
3.97190e+03 -1.46130e-01 8.28516e-01
3.97270e+03 -1.55687e-01 8.49218e-01
3.97340e+03 -2.17789e-01 8.58028e-01
3.97420e+03 -1.77926e-01 8.32420e-01
3.97500e+03 -2.01091e-01 8.48758e-01
3.97580e+03 -2.00555e-01 8.38444e-01
3.97660e+03 -2.32450e-01 8.69596e-01
3.97730e+03 -2.59188e-01 8.53753e-01
3.97810e+03 -2.55429e-01 8.68506e-01
3.97890e+03 -3.09788e-01 8.70822e-01
3.97970e+03 -2.93788e-01 8.44408e-01
3.98050e+03 -3.22351e-01 8.71807e-01
3.98130e+03 -3.44562e-01 8.67630e-01
3.98200e+03 -3.47397e-01 8.85530e-01
3.98280e+03 -3.63876e-01 9.13328e-01
3.98360e+03 -3.75229e-01 9.01614e-01
3.98440e+03 -4.32108e-01 9.36519e-01
3.98520e+03 -4.20533e-01 9.02422e-01
3.98590e+03 -4.68310e-01 8.99378e-01
3.98670e+03 -4.90036e-01 9.29363e-01
3.98750e+03 -4.87442e-01 9.55840e-01
3.98830e+03 -5.48923e-01 9.34870e-01
3.98910e+03 -5.43747e-01 9.52583e-01
3.98980e+03 -5.55763e-01 9.78889e-01
3.99060e+03 -5.80922e-01 9.82135e-01
3.99140e+03 -6.10390e-01 9.89237e-01
3.99220e+03 -6.26155e-01 9.93096e-01
3.99300e+03 -6.52839e-01 1.01958e+00
3.99380e+03 -6.85413e-01 1.05050e+00
3.99450e+03 -7.04229e-01 1.03068e+00
3.99530e+03 -7.25275e-01 1.07036e+00
3.99610e+03 -7.71083e-01 1.06169e+00
3.99690e+03 -7.92763e-01 1.09340e+00
3.99770e+03 -8.61293e-01 1.13401e+00
3.99840e+03 -8.49638e-01 1.13074e+00
3.99920e+03 -8.75906e-01 1.15093e+00
4.00000e+03 -8.61578e-01 1.10637e+00
4.00080e+03 -9.51875e-01 1.17909e+00
4.00160e+03 -9.67880e-01 1.21206e+00
4.00230e+03 -1.04115e+00 1.20216e+00
4.00310e+03 -1.05365e+00 1.27143e+00
4.00390e+03 -1.09499e+00 1.30078e+00
4.00470e+03 -1.11926e+00 1.31468e+00
4.00550e+03 -1.14659e+00 1.34334e+00
4.00630e+03 -1.19219e+00 1.39425e+00
4.00700e+03 -1.23370e+00 1.39654e+00
4.00780e+03 -1.26567e+00 1.44552e+00
4.00860e+03 -1.31676e+00 1.47432e+00
4.00940e+03 -1.34855e+00 1.52174e+00
4.01020e+03 -1.37365e+00 1.54572e+00
4.01090e+03 -1.42576e+00 1.59158e+00
4.01170e+03 -1.48923e+00 1.62012e+00
4.01250e+03 -1.49377e+00 1.67539e+00
4.01330e+03 -1.54323e+00 1.71134e+00
4.01410e+03 -1.59688e+00 1.79145e+00
4.01480e+03 -1.61480e+00 1.82175e+00
4.01560e+03 -1.70721e+00 1.87187e+00
4.01640e+03 -1.73126e+00 1.92853e+00
4.01720e+03 -1.78621e+00 2.02308e+00
4.01800e+03 -1.83029e+00 2.03867e+00
4.01880e+03 -1.86421e+00 2.11988e+00
4.01950e+03 -1.90406e+00 2.18647e+00
4.02030e+03 -1.96914e+00 2.25591e+00
4.02110e+03 -1.98545e+00 2.32600e+00
4.02190e+03 -2.07420e+00 2.39181e+00
4.02270e+03 -2.12716e+00 2.46556e+00
4.02340e+03 -2.13646e+00 2.57613e+00
4.02420e+03 -2.17259e+00 2.67813e+00
4.02500e+03 -2.22743e+00 2.76332e+00
4.02580e+03 -2.30854e+00 2.86745e+00
4.02660e+03 -2.35270e+00 2.97105e+00
4.02730e+03 -2.36369e+00 3.05594e+00
4.02810e+03 -2.42297e+00 3.20364e+00
4.02890e+03 -2.44129e+00 3.35750e+00
4.02970e+03 -2.49065e+00 3.49223e+00
4.03050e+03 -2.57256e+00 3.58245e+00
4.03130e+03 -2.56379e+00 3.76619e+00
4.03200e+03 -2.60450e+00 3.91477e+00
4.03280e+03 -2.65785e+00 4.08051e+00
4.03360e+03 -2.65171e+00 4.26890e+00
4.03440e+03 -2.69166e+00 4.41537e+00
4.03520e+03 -2.66387e+00 4.64982e+00
4.03590e+03 -2.69033e+00 4.81600e+00
4.03670e+03 -2.66616e+00 5.04445e+00
4.03750e+03 -2.63181e+00 5.27750e+00
4.03830e+03 -2.61766e+00 5.47282e+00
4.03910e+03 -2.59061e+00 5.70484e+00
4.03980e+03 -2.49132e+00 5.94453e+00
4.04060e+03 -2.43175e+00 6.20816e+00
4.04140e+03 -2.38788e+00 6.39246e+00
4.04220e+03 -2.28669e+00 6.71064e+00
4.04300e+03 -2.15796e+00 6.98572e+00
4.04380e+03 -1.90286e+00 7.23953e+00
4.04450e+03 -1.87213e+00 7.51081e+00
4.04530e+03 -1.54774e+00 7.74241e+00
4.04610e+03 -1.34492e+00 8.10178e+00
4.04690e+03 -1.09596e+00 8.30553e+00
4.04770e+03 -7.77265e-01 8.51305e+00
4.04840e+03 -5.55553e-01 8.79869e+00
4.04920e+03 -2.40603e-01 8.95828e+00
4.05000e+03 2.14384e-01 9.20023e+00
4.05080e+03 6.44915e-01 9.41353e+00
4.05160e+03 9.60679e-01 9.49560e+00
4.05230e+03 1.47183e+00 9.58481e+00
4.05310e+03 1.88912e+00 9.76426e+00
4.05390e+03 2.39354e+00 9.72875e+00
4.05470e+03 2.75516e+00 9.60091e+00
4.05550e+03 3.28345e+00 9.59766e+00
4.05630e+03 3.76352e+00 9.52155e+00
4.05700e+03 4.12559e+00 9.47486e+00
4.05780e+03 4.59420e+00 9.25814e+00
4.05860e+03 5.01281e+00 8.94709e+00
4.05940e+03 5.33038e+00 8.77758e+00
4.06020e+03 5.66766e+00 8.48912e+00
4.06090e+03 5.92642e+00 8.17945e+00
4.06170e+03 6.25022e+00 7.86053e+00
4.06250e+03 6.58335e+00 7.47887e+00
4.06330e+03 6.92251e+00 7.28432e+00
4.06410e+03 6.94327e+00 6.96482e+00
4.06480e+03 7.22941e+00 6.75975e+00
4.06560e+03 7.37777e+00 6.07520e+00
4.06640e+03 7.49316e+00 6.10289e+00
4.06720e+03 7.52003e+00 5.53678e+00
4.06800e+03 7.58934e+00 5.04916e+00
4.06880e+03 7.71914e+00 4.85694e+00
4.06950e+03 7.71267e+00 4.59418e+00
4.07030e+03 7.68363e+00 4.32718e+00
4.07110e+03 7.70071e+00 4.00093e+00
4.07190e+03 7.62016e+00 3.65027e+00
4.07270e+03 7.42494e+00 3.32377e+00
4.07340e+03 7.50073e+00 3.08061e+00
4.07420e+03 7.37429e+00 2.69028e+00
4.07500e+03 7.30576e+00 2.58754e+00
4.07580e+03 7.12760e+00 2.31280e+00
4.07660e+03 6.99929e+00 2.23219e+00
4.07730e+03 6.88846e+00 2.00888e+00
4.07810e+03 6.77007e+00 1.82692e+00
4.07890e+03 6.61818e+00 1.69388e+00
4.07970e+03 6.44899e+00 1.63771e+00
4.08050e+03 6.29664e+00 1.36608e+00
4.08130e+03 6.15271e+00 1.35288e+00
4.08200e+03 6.11916e+00 1.19996e+00
4.08280e+03 6.00936e+00 1.09320e+00
4.08360e+03 5.97116e+00 1.11733e+00
4.08440e+03 5.64650e+00 1.19556e+00
4.08520e+03 5.60945e+00 9.00016e-01
4.08590e+03 5.51519e+00 8.69642e-01
4.08670e+03 5.43219e+00 8.04387e-01
4.08750e+03 5.34720e+00 8.58607e-01
4.08830e+03 5.26718e+00 8.01946e-01
4.08910e+03 5.12974e+00 8.08141e-01
4.08980e+03 5.09307e+00 7.86595e-01
4.09060e+03 5.04906e+00 8.07663e-01
4.09140e+03 5.02588e+00 7.43954e-01
4.09220e+03 4.92600e+00 6.62100e-01
4.09300e+03 4.94815e+00 7.04504e-01
4.09380e+03 4.77921e+00 6.83733e-01
4.09450e+03 4.73673e+00 6.43194e-01
4.09530e+03 4.67822e+00 6.86776e-01
4.09610e+03 4.65110e+00 6.28425e-01
4.09690e+03 4.59536e+00 6.26115e-01
4.09770e+03 4.58634e+00 5.75061e-01
4.09840e+03 4.56571e+00 5.79699e-01
4.09920e+03 4.50967e+00 5.25537e-01
4.10000e+03 4.48515e+00 5.12607e-01
4.10080e+03 4.42317e+00 5.38162e-01
4.10160e+03 4.37264e+00 5.92361e-01
4.10230e+03 4.33138e+00 4.76334e-01
4.10310e+03 4.32398e+00 5.11826e-01
4.10390e+03 4.29062e+00 5.15227e-01
4.10470e+03 4.27020e+00 4.57451e-01
4.10550e+03 4.23873e+00 4.57927e-01
4.10630e+03 4.22883e+00 4.22589e-01
4.10700e+03 4.18672e+00 4.47590e-01
4.10780e+03 4.15753e+00 4.52679e-01
4.10860e+03 4.16106e+00 3.51485e-01
4.10940e+03 4.07336e+00 4.43453e-01
4.11020e+03 4.05117e+00 4.18161e-01
4.11090e+03 4.03816e+00 3.45868e-01
4.11170e+03 4.02606e+00 3.49847e-01
4.11250e+03 3.99028e+00 3.83960e-01
4.11330e+03 3.99617e+00 3.56703e-01
4.11410e+03 3.95978e+00 2.88243e-01
4.11480e+03 3.95531e+00 3.12817e-01
4.11560e+03 3.95024e+00 2.47885e-01
4.11640e+03 3.87936e+00 2.69122e-01
4.11720e+03 3.88529e+00 2.46855e-01
4.11800e+03 3.86127e+00 2.71870e-01
4.11880e+03 3.80235e+00 2.34580e-01
4.11950e+03 3.78604e+00 2.11488e-01
4.12030e+03 3.79702e+00 2.28029e-01
4.12110e+03 3.80462e+00 1.73704e-01
4.12190e+03 3.75754e+00 1.38683e-01
4.12270e+03 3.76481e+00 1.98558e-01
4.12340e+03 3.72134e+00 1.39594e-01
4.12420e+03 3.66893e+00 1.95076e-01
4.12500e+03 3.64558e+00 1.99844e-01
4.12580e+03 3.63008e+00 1.75531e-01
4.12660e+03 3.63114e+00 1.29183e-01
4.12730e+03 3.60805e+00 1.84729e-01
4.12810e+03 3.58394e+00 1.05810e-01
4.12890e+03 3.56039e+00 1.00707e-01
4.12970e+03 3.56808e+00 1.15985e-01
4.13050e+03 3.52795e+00 4.59832e-02
4.13130e+03 3.51047e+00 1.68191e-01
4.13200e+03 3.51511e+00 6.81527e-02
4.13280e+03 3.50855e+00 8.97424e-02
4.13360e+03 3.48339e+00 6.10222e-02
4.13440e+03 3.45019e+00 1.03317e-01
4.13520e+03 3.45034e+00 5.21240e-02
4.13590e+03 3.40853e+00 4.81550e-02
4.13670e+03 3.33445e+00 1.14413e-01
4.13750e+03 3.46388e+00 7.71990e-02
4.13830e+03 3.40047e+00 7.38280e-02
4.13910e+03 3.35926e+00 1.83206e-02
4.13980e+03 3.38567e+00 6.32411e-02
4.14060e+03 3.30772e+00 4.95949e-02
4.14140e+03 3.35800e+00 1.30970e-02
4.14220e+03 3.36729e+00 8.35530e-03
4.14300e+03 3.32719e+00 2.21157e-02
4.14380e+03 3.29308e+00 7.64366e-03
4.14450e+03 3.26923e+00 3.54914e-02
4.14530e+03 3.30037e+00 -9.32093e-03
4.14610e+03 3.26590e+00 3.40166e-02
4.14690e+03 3.20480e+00 4.11154e-03
4.14770e+03 3.24481e+00 -7.74638e-03
