# Measured transfer FRF for the exponentially tapered beam - accelerance in m/(s^2 N)
# frequency(Hz) real(accelerance) imag(accelerance)
2.54688e+02,3.91398e+00,8.61124e-02
2.55469e+02,3.92294e+00,2.26404e-02
2.56250e+02,3.90531e+00,2.43154e-02
2.57031e+02,3.97200e+00,2.16578e-02
2.57812e+02,3.99792e+00,1.90000e-02
2.58594e+02,3.98324e+00,-1.17363e-02
2.59375e+02,3.98607e+00,4.33111e-02
2.60156e+02,3.98358e+00,-5.16943e-03
2.60938e+02,4.03000e+00,-1.32554e-02
2.61719e+02,4.05679e+00,3.81410e-03
2.62500e+02,4.05930e+00,-2.02024e-02
2.63281e+02,4.08345e+00,1.72208e-02
2.64062e+02,4.14804e+00,2.73898e-02
2.64844e+02,4.18346e+00,1.34893e-03
2.65625e+02,4.19470e+00,2.10179e-02
2.66406e+02,4.26189e+00,-5.67555e-03
2.67188e+02,4.28112e+00,3.47179e-02
2.67969e+02,4.29500e+00,-1.65083e-02
2.68750e+02,4.38685e+00,-5.80907e-02
2.69531e+02,4.45281e+00,3.66477e-02
2.70312e+02,4.48597e+00,5.69190e-02
2.71094e+02,4.55860e+00,5.76687e-02
2.71875e+02,4.56554e+00,3.40138e-03
2.72656e+02,4.65367e+00,3.58660e-02
2.73438e+02,4.73858e+00,4.24541e-02
2.74219e+02,4.82102e+00,1.10601e-02
2.75000e+02,4.88780e+00,-8.97629e-03
2.75781e+02,5.01100e+00,3.50504e-02
2.76562e+02,5.06056e+00,-4.46033e-02
2.77344e+02,5.11952e+00,-6.53301e-02
2.78125e+02,5.26401e+00,-2.15902e-02
2.78906e+02,5.31214e+00,-6.02050e-02
2.79688e+02,5.39637e+00,-6.43258e-02
2.80469e+02,5.52364e+00,-3.11221e-02
2.81250e+02,5.62636e+00,-5.31469e-02
2.82031e+02,5.73115e+00,-1.56887e-01
2.82812e+02,5.84166e+00,-5.44418e-02
2.83594e+02,5.99877e+00,-1.61919e-01
2.84375e+02,6.15575e+00,-1.19694e-01
2.85156e+02,6.32066e+00,-1.25100e-01
2.85938e+02,6.41679e+00,-1.79203e-01
2.86719e+02,6.62567e+00,-2.14199e-01
2.87500e+02,6.79780e+00,-1.23864e-01
2.88281e+02,6.97409e+00,-1.20969e-01
2.89062e+02,7.10262e+00,-1.86765e-01
2.89844e+02,7.29013e+00,-1.99304e-01
2.90625e+02,7.61582e+00,-3.08196e-01
2.91406e+02,7.86316e+00,-3.27623e-01
2.92188e+02,8.15872e+00,-3.36349e-01
2.92969e+02,8.47616e+00,-3.36661e-01
2.93750e+02,8.78744e+00,-4.19507e-01
2.94531e+02,9.03776e+00,-3.87216e-01
2.95312e+02,9.49171e+00,-5.53968e-01
2.96094e+02,9.79272e+00,-4.40980e-01
2.96875e+02,1.03000e+01,-6.38605e-01
2.97656e+02,1.08028e+01,-6.24932e-01
2.98438e+02,1.13243e+01,-7.23718e-01
2.99219e+02,1.19314e+01,-8.80218e-01
3.00000e+02,1.26633e+01,-8.83763e-01
3.00781e+02,1.32685e+01,-1.17034e+00
3.01562e+02,1.41769e+01,-1.21169e+00
3.02344e+02,1.50303e+01,-1.38701e+00
3.03125e+02,1.60682e+01,-1.74817e+00
3.03906e+02,1.72978e+01,-2.05785e+00
3.04688e+02,1.87219e+01,-2.45291e+00
3.05469e+02,2.04528e+01,-2.96875e+00
3.06250e+02,2.25422e+01,-3.73363e+00
3.07031e+02,2.49020e+01,-4.64252e+00
3.07812e+02,2.77847e+01,-6.07081e+00
3.08594e+02,3.15283e+01,-8.02210e+00
3.09375e+02,3.62790e+01,-1.10234e+01
3.10156e+02,4.25955e+01,-1.56341e+01
3.10938e+02,4.97877e+01,-2.34265e+01
3.11719e+02,5.81022e+01,-3.98898e+01
3.12500e+02,6.20572e+01,-6.78790e+01
3.13281e+02,3.69022e+01,-1.10462e+02
3.14062e+02,-2.28658e+01,-1.14900e+02
3.14844e+02,-5.66662e+01,-7.70921e+01
3.15625e+02,-5.65360e+01,-4.61123e+01
3.16406e+02,-4.88514e+01,-2.87975e+01
3.17188e+02,-4.19124e+01,-1.99961e+01
3.17969e+02,-3.68079e+01,-1.47746e+01
3.18750e+02,-3.22907e+01,-1.09153e+01
3.19531e+02,-2.86820e+01,-7.74929e+00
3.20312e+02,-2.57071e+01,-6.21400e+00
3.21094e+02,-2.27341e+01,-5.40087e+00
3.21875e+02,-2.11244e+01,-4.33294e+00
3.22656e+02,-1.92556e+01,-3.83261e+00
3.23438e+02,-1.78221e+01,-3.14231e+00
3.24219e+02,-1.63912e+01,-2.75217e+00
3.25000e+02,-1.52744e+01,-2.73374e+00
3.25781e+02,-1.45059e+01,-2.26976e+00
3.26562e+02,-1.35937e+01,-2.38575e+00
3.27344e+02,-1.27592e+01,-2.01972e+00
3.28125e+02,-1.21634e+01,-2.01919e+00
3.28906e+02,-1.14635e+01,-2.08803e+00
3.29688e+02,-1.10657e+01,-1.85901e+00
3.30469e+02,-1.04444e+01,-2.09765e+00
3.31250e+02,-1.03844e+01,-1.99085e+00
3.32031e+02,-9.99441e+00,-1.96279e+00
3.32812e+02,-9.90536e+00,-1.88033e+00
3.33594e+02,-9.56146e+00,-1.88960e+00
3.34375e+02,-9.57536e+00,-1.68665e+00
3.35156e+02,-9.20897e+00,-1.54015e+00
3.35938e+02,-9.00450e+00,-1.38554e+00
3.36719e+02,-8.73928e+00,-1.23011e+00
3.37500e+02,-8.54672e+00,-1.09745e+00
3.38281e+02,-8.28377e+00,-1.14358e+00
3.39062e+02,-8.04909e+00,-1.19017e+00
3.39844e+02,-7.77443e+00,-1.01586e+00
3.40625e+02,-7.70773e+00,-9.51349e-01
3.41406e+02,-7.48591e+00,-9.99000e-01
3.42188e+02,-7.40517e+00,-9.96232e-01
3.42969e+02,-7.36947e+00,-8.26773e-01
3.43750e+02,-7.21221e+00,-8.08332e-01
3.44531e+02,-7.11468e+00,-6.87535e-01
3.45312e+02,-7.00588e+00,-7.77403e-01
3.46094e+02,-6.91168e+00,-5.78819e-01
3.46875e+02,-6.77109e+00,-5.06542e-01
3.47656e+02,-6.60439e+00,-5.28451e-01
3.48438e+02,-6.53103e+00,-5.15709e-01
3.49219e+02,-6.42191e+00,-3.68053e-01
3.50000e+02,-6.36788e+00,-4.24760e-01
3.50781e+02,-6.21385e+00,-4.14723e-01
3.51562e+02,-6.09982e+00,-4.37068e-01
3.52344e+02,-5.98990e+00,-2.91149e-01
3.53125e+02,-5.92572e+00,-2.94318e-01
3.53906e+02,-5.80474e+00,-3.74857e-01
3.54688e+02,-5.77077e+00,-2.43059e-01
3.55469e+02,-5.67624e+00,-3.14908e-01
3.56250e+02,-5.65305e+00,-2.86861e-01
3.57031e+02,-5.62367e+00,-2.97123e-01
3.57812e+02,-5.50346e+00,-2.13558e-01
3.58594e+02,-5.41662e+00,-2.48988e-01
3.59375e+02,-5.37773e+00,-2.27056e-01
3.60156e+02,-5.36188e+00,-2.15921e-01
3.60938e+02,-5.32408e+00,-2.12248e-01
3.61719e+02,-5.29589e+00,-1.26453e-01
3.62500e+02,-5.26153e+00,-1.45394e-01
3.63281e+02,-5.18587e+00,-1.68829e-01
3.64062e+02,-5.13161e+00,-1.39260e-01
3.64844e+02,-5.05049e+00,-1.21759e-01
3.65625e+02,-5.00918e+00,-1.27620e-01
3.66406e+02,-5.02735e+00,-1.05287e-01
3.67188e+02,-4.98582e+00,-9.66382e-02
3.67969e+02,-4.92783e+00,-1.36474e-01
3.68750e+02,-4.88878e+00,-1.14018e-01
3.69531e+02,-4.86517e+00,-7.91522e-02
3.70312e+02,-4.85287e+00,-8.63876e-02
3.71094e+02,-4.85049e+00,-8.80844e-02
3.71875e+02,-4.78363e+00,-1.25604e-01
3.72656e+02,-4.76685e+00,-1.29733e-01
3.73438e+02,-4.80321e+00,-1.02315e-01
3.74219e+02,-4.75926e+00,-1.41257e-01
3.75000e+02,-4.77878e+00,-1.46899e-01
3.75781e+02,-4.79514e+00,-1.40049e-01
3.76562e+02,-4.77337e+00,-1.22560e-01
3.77344e+02,-4.76138e+00,-1.09205e-01
3.78125e+02,-4.73067e+00,-1.28484e-01
3.78906e+02,-4.74683e+00,-1.22079e-01
3.79688e+02,-4.73734e+00,-1.43708e-01
3.80469e+02,-4.77857e+00,-1.01192e-01
3.81250e+02,-4.75817e+00,-8.41414e-02
3.82031e+02,-4.81121e+00,-1.18761e-01
3.82812e+02,-4.77887e+00,-8.67940e-02
3.83594e+02,-4.79439e+00,-1.42010e-01
3.84375e+02,-4.75509e+00,-5.84758e-02
3.85156e+02,-4.79134e+00,-9.09235e-02
3.85938e+02,-4.84437e+00,-8.49944e-02
3.86719e+02,-4.81685e+00,-4.64511e-02
3.87500e+02,-4.83199e+00,-4.60431e-02
3.88281e+02,-4.84194e+00,-9.77326e-02
3.89062e+02,-4.87473e+00,-2.94429e-02
3.89844e+02,-4.90173e+00,-6.00622e-02
3.90625e+02,-4.93819e+00,-5.48211e-02
3.91406e+02,-4.91200e+00,-3.94735e-02
3.92188e+02,-4.98090e+00,-1.92382e-02
3.92969e+02,-4.95273e+00,-3.50632e-02
3.93750e+02,-5.04439e+00,-3.00658e-02
3.94531e+02,-5.02722e+00,-4.02863e-02
3.95312e+02,-5.08311e+00,-3.55581e-02
3.96094e+02,-5.12640e+00,-4.04000e-05
3.96875e+02,-5.16788e+00,9.71590e-03
3.97656e+02,-5.13682e+00,1.68405e-02
3.98438e+02,-5.17700e+00,3.88205e-02
3.99219e+02,-5.22061e+00,2.31809e-02
4.00000e+02,-5.28442e+00,1.78473e-02
4.00781e+02,-5.33140e+00,5.77874e-02
4.01562e+02,-5.32819e+00,5.19144e-02
4.02344e+02,-5.37998e+00,3.60384e-02
4.03125e+02,-5.45927e+00,3.46626e-02
4.03906e+02,-5.50287e+00,4.91609e-02
4.04688e+02,-5.53754e+00,8.06537e-02
4.05469e+02,-5.61248e+00,8.29767e-02
4.06250e+02,-5.66521e+00,9.03899e-02
4.07031e+02,-5.72647e+00,1.00389e-01
4.07812e+02,-5.78124e+00,9.43074e-02
4.08594e+02,-5.84385e+00,9.15631e-02
4.09375e+02,-5.85643e+00,1.20606e-01
4.10156e+02,-5.99266e+00,1.14012e-01
4.10938e+02,-6.04785e+00,9.74514e-02
4.11719e+02,-6.09340e+00,1.23506e-01
4.12500e+02,-6.18840e+00,1.18404e-01
4.13281e+02,-6.29214e+00,1.37677e-01
4.14062e+02,-6.39053e+00,1.53305e-01
4.14844e+02,-6.46049e+00,1.61667e-01
4.15625e+02,-6.59383e+00,1.66484e-01
4.16406e+02,-6.69570e+00,1.79467e-01
4.17188e+02,-6.80081e+00,1.60054e-01
4.17969e+02,-6.93995e+00,1.56359e-01
4.18750e+02,-7.07340e+00,1.75567e-01
4.19531e+02,-7.18126e+00,2.41029e-01
4.20312e+02,-7.31060e+00,2.24064e-01
4.21094e+02,-7.45808e+00,2.69960e-01
4.21875e+02,-7.61276e+00,2.72324e-01
4.22656e+02,-7.75371e+00,2.78944e-01
4.23438e+02,-7.96466e+00,3.21807e-01
4.24219e+02,-8.10275e+00,3.43512e-01
4.25000e+02,-8.28916e+00,3.30697e-01
4.25781e+02,-8.49665e+00,4.05990e-01
4.26562e+02,-8.72305e+00,4.48827e-01
4.27344e+02,-8.92528e+00,4.35060e-01
